run_id,tag,run_dir,passed,fail_reasons,score,trades,net_pnl,profit_factor,winrate,max_drawdown,negative_months,positive_months,max_negative_streak,worst_month_pnl,overrides_json
445,elder_ema50_force_canonical_v1_r445,/root/by-bot/backtest_runs/portfolio_20260619_003230_elder_ema50_force_canonical_v1_r445,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2358.0693828839994,5319,-99.77,0.675,0.305,99.7801,12,0,12,-27.703702060000012,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
446,elder_ema50_force_canonical_v1_r446,/root/by-bot/backtest_runs/portfolio_20260619_003708_elder_ema50_force_canonical_v1_r446,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2346.780547058,5740,-99.74,0.72,0.311,99.7474,12,0,12,-19.712676469999984,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
447,elder_ema50_force_canonical_v1_r447,/root/by-bot/backtest_runs/portfolio_20260619_004055_elder_ema50_force_canonical_v1_r447,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2356.291313854,4892,-99.68,0.666,0.3,99.6891,12,0,12,-26.640795609999994,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
448,elder_ema50_force_canonical_v1_r448,/root/by-bot/backtest_runs/portfolio_20260619_004453_elder_ema50_force_canonical_v1_r448,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2363.6824568720003,5276,-99.68,0.652,0.303,99.6863,12,0,12,-31.92418348,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
449,elder_ema50_force_canonical_v1_r449,/root/by-bot/backtest_runs/portfolio_20260619_004833_elder_ema50_force_canonical_v1_r449,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2351.5911363339997,4541,-99.07,0.708,0.305,99.0974,12,0,12,-24.651668809999997,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
450,elder_ema50_force_canonical_v1_r450,/root/by-bot/backtest_runs/portfolio_20260619_005242_elder_ema50_force_canonical_v1_r450,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2348.4080840959996,4836,-99.12,0.697,0.309,99.1371,12,0,12,-22.278488639999992,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
451,elder_ema50_force_canonical_v1_r451,/root/by-bot/backtest_runs/portfolio_20260619_005545_elder_ema50_force_canonical_v1_r451,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2355.4875615759997,4287,-97.31,0.672,0.489,97.5383,12,0,12,-31.17068683999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
452,elder_ema50_force_canonical_v1_r452,/root/by-bot/backtest_runs/portfolio_20260619_005929_elder_ema50_force_canonical_v1_r452,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2359.4860892140005,4574,-97.85,0.688,0.487,98.0037,11,1,11,-34.184778009999974,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
453,elder_ema50_force_canonical_v1_r453,/root/by-bot/backtest_runs/portfolio_20260619_010313_elder_ema50_force_canonical_v1_r453,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2345.347248122,3938,-97.03,0.666,0.475,97.1032,12,0,12,-24.789177230000004,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
454,elder_ema50_force_canonical_v1_r454,/root/by-bot/backtest_runs/portfolio_20260619_010728_elder_ema50_force_canonical_v1_r454,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2346.1396904599997,4211,-97.82,0.681,0.477,97.8783,12,0,12,-23.570778900000025,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
455,elder_ema50_force_canonical_v1_r455,/root/by-bot/backtest_runs/portfolio_20260619_011038_elder_ema50_force_canonical_v1_r455,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2350.874298978,3642,-97.32,0.65,0.471,97.3972,12,0,12,-28.068499269999993,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
456,elder_ema50_force_canonical_v1_r456,/root/by-bot/backtest_runs/portfolio_20260619_011444_elder_ema50_force_canonical_v1_r456,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2338.6266443259997,3848,-96.62,0.676,0.477,96.6843,12,0,12,-20.93860309000002,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
457,elder_ema50_force_canonical_v1_r457,/root/by-bot/backtest_runs/portfolio_20260619_011748_elder_ema50_force_canonical_v1_r457,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2354.977313894,4287,-96.94,0.714,0.489,97.2178,12,0,12,-31.581224210000006,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
458,elder_ema50_force_canonical_v1_r458,/root/by-bot/backtest_runs/portfolio_20260619_012222_elder_ema50_force_canonical_v1_r458,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2362.5080261820003,4580,-97.88,0.722,0.488,98.0653,11,1,11,-36.22959012999997,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
459,elder_ema50_force_canonical_v1_r459,/root/by-bot/backtest_runs/portfolio_20260619_012533_elder_ema50_force_canonical_v1_r459,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2346.106500058,3942,-96.92,0.697,0.477,96.9966,12,0,12,-25.578071470000005,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
460,elder_ema50_force_canonical_v1_r460,/root/by-bot/backtest_runs/portfolio_20260619_012908_elder_ema50_force_canonical_v1_r460,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2343.716484646,4211,-97.84,0.714,0.477,97.8966,12,0,12,-21.796631889999993,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
461,elder_ema50_force_canonical_v1_r461,/root/by-bot/backtest_runs/portfolio_20260619_013251_elder_ema50_force_canonical_v1_r461,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2348.011137706,3637,-96.88,0.692,0.475,97.0023,12,0,12,-26.964669789999988,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
462,elder_ema50_force_canonical_v1_r462,/root/by-bot/backtest_runs/portfolio_20260619_013632_elder_ema50_force_canonical_v1_r462,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2334.817811008,3794,-96.14,0.722,0.48,96.2141,12,0,12,-19.30115072000001,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
463,elder_ema50_force_canonical_v1_r463,/root/by-bot/backtest_runs/portfolio_20260619_013931_elder_ema50_force_canonical_v1_r463,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2349.84691542,4296,-96.62,0.723,0.412,96.8683,12,0,12,-28.690225300000012,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
464,elder_ema50_force_canonical_v1_r464,/root/by-bot/backtest_runs/portfolio_20260619_014329_elder_ema50_force_canonical_v1_r464,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2362.894043034,4582,-97.78,0.732,0.41,97.981,11,1,11,-36.711459309999945,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
465,elder_ema50_force_canonical_v1_r465,/root/by-bot/backtest_runs/portfolio_20260619_014639_elder_ema50_force_canonical_v1_r465,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2345.442400468,3937,-96.66,0.706,0.403,96.7263,12,0,12,-25.71271462000002,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
466,elder_ema50_force_canonical_v1_r466,/root/by-bot/backtest_runs/portfolio_20260619_015035_elder_ema50_force_canonical_v1_r466,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2349.34991748,4209,-98.17,0.704,0.395,98.2073,12,0,12,-25.093798200000013,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
467,elder_ema50_force_canonical_v1_r467,/root/by-bot/backtest_runs/portfolio_20260619_015408_elder_ema50_force_canonical_v1_r467,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2348.377561984,3640,-96.7,0.696,0.4,96.7989,12,0,12,-27.671258559999988,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
468,elder_ema50_force_canonical_v1_r468,/root/by-bot/backtest_runs/portfolio_20260619_015726_elder_ema50_force_canonical_v1_r468,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2338.5522739659996,3840,-96.01,0.727,0.401,96.0684,12,0,12,-22.28819568999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
469,elder_ema50_force_canonical_v1_r469,/root/by-bot/backtest_runs/portfolio_20260619_020029_elder_ema50_force_canonical_v1_r469,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2333.383219208,3589,-91.67,0.702,0.494,91.979,12,0,12,-28.15801371999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
470,elder_ema50_force_canonical_v1_r470,/root/by-bot/backtest_runs/portfolio_20260619_020426_elder_ema50_force_canonical_v1_r470,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2343.5142557,3751,-94.73,0.68,0.481,94.7988,12,0,12,-28.743325500000022,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
471,elder_ema50_force_canonical_v1_r471,/root/by-bot/backtest_runs/portfolio_20260619_020723_elder_ema50_force_canonical_v1_r471,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2323.1330694219996,3238,-89.86,0.696,0.488,90.1506,12,0,12,-24.999906730000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
472,elder_ema50_force_canonical_v1_r472,/root/by-bot/backtest_runs/portfolio_20260619_021049_elder_ema50_force_canonical_v1_r472,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2317.9179466399996,3419,-90.6,0.704,0.489,90.7556,12,0,12,-19.77624760000002,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
473,elder_ema50_force_canonical_v1_r473,/root/by-bot/backtest_runs/portfolio_20260619_021345_elder_ema50_force_canonical_v1_r473,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2312.3066811199997,3006,-89.71,0.687,0.481,89.8644,12,0,12,-17.80420079999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
474,elder_ema50_force_canonical_v1_r474,/root/by-bot/backtest_runs/portfolio_20260619_021638_elder_ema50_force_canonical_v1_r474,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2318.9040935099997,3161,-91.26,0.687,0.479,91.3973,12,0,12,-18.99820965,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
475,elder_ema50_force_canonical_v1_r475,/root/by-bot/backtest_runs/portfolio_20260619_021748_elder_ema50_force_canonical_v1_r475,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2333.539866562,3595,-91.28,0.735,0.496,91.5992,12,0,12,-29.14676183000001,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
476,elder_ema50_force_canonical_v1_r476,/root/by-bot/backtest_runs/portfolio_20260619_021918_elder_ema50_force_canonical_v1_r476,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2339.509631564,3751,-94.14,0.72,0.48,94.2348,12,0,12,-27.194308260000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.15"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""5"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.25"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
